ID_REALISATRICE	PRENOM_REALISATRICE	NOM_REALISATRICE	TITRE_ORIGINAL	ANNEE	TYPE	GENRE	FORMAT	LANGUE_ORIGINALE	LANGUE_AUTRE	EPISODES
956	Hélène	Choquette	Les enfants de Tchernobyl	2006	Documentaire		Long métrage	français		
956	Hélène	Choquette	Marché Jean-Talon	2005	Documentaire		Série	français		6
956	Hélène	Choquette	Bonnes à tout faire	2005	Documentaire		Long métrage	français		
5514	Helene	Klodawsky	Grassroots in Dry Lands	2015	Documentaire		Long métrage	anglais		
5514	Helene	Klodawsky	Come worry with us	2013	Documentaire		Long métrage	anglais		
5514	Helene	Klodawsky	Malls R' Us	2009	Documentaire		Long métrage	anglais		
5514	Helene	Klodawsky	Family Motel	2007	Fiction	Drame	Long métrage	anglais		
5514	Helene	Klodawsky	No More Tears Sister: Anatomy of Hope and Betrayal	2005	Documentaire		Long métrage	anglais		
5514	Helene	Klodawsky	Undying Love	2002	Documentaire		Long métrage	anglais		
5514	Helene	Klodawsky	What If… A Film About Judith Merril	1998	Documentaire		Long métrage	anglais		
5514	Helene	Klodawsky	Motherland: Tales of Wonder	1994	Documentaire		Long métrage	anglais		
5514	Helene	Klodawsky	Shoot and Cry	1988	Documentaire		Long métrage	anglais		
5514	Helene	Klodawsky	Painted Landscapes of the Times - A Film About Sue Coe	1986	Documentaire		Moyen métrage	anglais		
1288	Hélène	Pichette	Le pays qui dit NON	2015	Documentaire		Moyen métrage	français		
1288	Hélène	Pichette	Les nouveaux conquistadors	2010	Documentaire		Long métrage	français		
1288	Hélène	Pichette	Bienvenue en enfer	2006	Documentaire		Long métrage	français		
1288	Hélène	Pichette	Que se passe-t-il avec nos garçons?	2002	Documentaire		Long métrage	français		
1278	Hind	Benchekroun	Xalko	2018	Documentaire		Long métrage	autre	Kurde, turc, sous-titres français	
1278	Hind	Benchekroun	Callshop Istanbul	2016	Documentaire		Long métrage	autre	arabe, français, kurde, turque, s.-t. français	
1278	Hind	Benchekroun	Les tortues ne meurent pas de vieillesse	2010	Documentaire		Long métrage	autre	français, arabe avec s.-t. français	
1278	Hind	Benchekroun	La petite fille d’avant	2005	Documentaire		Court métrage	autre	français, arabe avec s.-t. français	
9870	Holly	Brace-Lavoie	The Catch	2017	Fiction	Drame	Court métrage	français		
9870	Holly	Brace-Lavoie	The High Note	2015	Fiction	Comédie	Série	français		6
9870	Holly	Brace-Lavoie	The Same House	2008	Fiction	Drame	Court métrage	français		
5699	Iolande	Cadrin-Rossignol	La Terre vue du coeur	2018	Documentaire		Long métrage	français		
5699	Iolande	Cadrin-Rossignol	Du Big Bang au vivant	2010	Documentaire		Long métrage	français		
5699	Iolande	Cadrin-Rossignol	Hubert Reeves: conteur d'étoiles	2004	Documentaire		Moyen métrage	français		
5699	Iolande	Cadrin-Rossignol	Contes des mille et un jours ou Jean Desprez	1986	Documentaire, Fiction	Drame	Long métrage	français		
5699	Iolande	Cadrin-Rossignol	Rencontre avec une femme remarquable: Laure Gaudreault	1983	Documentaire, Fiction	Drame	Long métrage	français		
5699	Iolande	Cadrin-Rossignol	Musique outre-mesure	1982	Expérimental		Court métrage	français		
5699	Iolande	Cadrin-Rossignol	Thetford au milieu de notre vie	1980	Documentaire, Fiction	Drame		français		
5699	Iolande	Cadrin-Rossignol	La tradition de l’orgue au Québec	1979	Documentaire		Moyen métrage, Série	français		3
5699	Iolande	Cadrin-Rossignol	La question que je me pose	1974	Documentaire		Court métrage, Série	français		3
18636	Isabela	Motta Cardoso	La Trame des Gestes	2020	Documentaire, Expérimental, Film d'art / danse		Court métrage	français		
18636	Isabela	Motta Cardoso	Le fil de la marche	2018	Documentaire, Expérimental		Court métrage	français		
18636	Isabela	Motta Cardoso	Intimité	2017	Film d'art / danse		Court métrage	français		
9636	Isabelle	A. Girard	Les inclassables	2016	Fiction, Animation		Court métrage	français		
9636	Isabelle	A. Girard	Un peu, beaucoup, à la folie...	2015	Fiction		Court métrage	français		
9636	Isabelle	A. Girard	Cancún	2014	Fiction	Drame	Court métrage	français		
9525	Isabelle	D'Amours	Les mots gelés	2010	Fiction	Drame	Long métrage	français		
10997	Isabelle	De Blois	Les chinois dépannent	2017	Documentaire		Moyen métrage	français		
10997	Isabelle	De Blois	Le grand rêve du petit Champlain	2016	Documentaire		Moyen métrage	français		
10997	Isabelle	De Blois	Paroles d'enfants	2016	Documentaire		Moyen métrage	français		
10997	Isabelle	De Blois	Le Théâtre Parminou - 40 ans d'histoires	2015	Documentaire		Moyen métrage	français		
10997	Isabelle	De Blois	Dans les yeux	2013	Documentaire		Court métrage	français		
10997	Isabelle	De Blois	Nocturne	1991	Fiction	Drame	Court métrage	français		
10997	Isabelle	De Blois	Sachem	1990	Documentaire, Film d'art / danse		Court métrage	français		
4117	Isabelle	Hayeur	Portrait de Louise Déry	2015	Documentaire		Court métrage	français		
4117	Isabelle	Hayeur	Une courte histoire de la folie	2014	Fiction, Film d'art / danse		Court métrage	autre	sans paroles	
4117	Isabelle	Hayeur	Portrait d’Angela Grauerholz	2014	Documentaire		Court métrage	français		
4117	Isabelle	Hayeur	Catherine Martin par Isabelle Hayeur	2013	Documentaire		Court métrage	français		
4117	Isabelle	Hayeur	Droits d’auteur(e)	2006	Documentaire, Fiction	Drame	Court métrage	français		
4117	Isabelle	Hayeur	Kanasuta - Là où les diables vont danser	2005	Documentaire			français		
4117	Isabelle	Hayeur	Le Golem de Montréal	2004	Fiction	Drame	Long métrage	français		
4117	Isabelle	Hayeur	Occupés à se loger	2003	Documentaire		Court métrage	français		
4117	Isabelle	Hayeur	Les Entartistes, que justice soit fête!	2000	Documentaire, Expérimental		Long métrage	français		
4117	Isabelle	Hayeur	Les Siamoises	1999	Fiction	Drame	Long métrage	français		
4117	Isabelle	Hayeur	La chambre blanche	1993	Film d'art / danse		Court métrage	français		
4117	Isabelle	Hayeur	La Bête de foire	1993	Fiction	Drame	Long métrage	français		
4117	Isabelle	Hayeur	The Narrow Room	1989	Film d'art / danse		Court métrage	autre	sans paroles	
4117	Isabelle	Hayeur	Londeleau	1988	Film d'art / danse		Court métrage	français		
1256	Isabelle	Lavigne	La nuit, elles dansent	2011	Documentaire		Long métrage	autre	arabe, s.-t. français	
1256	Isabelle	Lavigne	Junior	2007	Documentaire		Long métrage	autre	français, anglais, s.-t. français	
1256	Isabelle	Lavigne	Le 4125, rue Parthenais	2001	Documentaire		Long métrage	français		
1256	Isabelle	Lavigne	J.U.I.C.E. : Join Us in Creating Excitement!	1999	Documentaire			autre	français, s.-t. anglais	
10461	Izabel	Grondin	La table	2013	Fiction		Court métrage	français		
10461	Izabel	Grondin	Fantasme	2008	Fiction		Court métrage	français		
1224	Janie	Gaumond-Brunet	Familles en équilibre : vivre avec un enfant TED	2010	Documentaire		Long métrage	français		
1224	Janie	Gaumond-Brunet	Grandir avec toi	2005	Documentaire		Moyen métrage	français		
17037	Jeanne	Leblanc	Les Nôtres	2020	Fiction	Drame	Long métrage	français		
17037	Jeanne	Leblanc	Isla Blanca	2018	Fiction	Drame	Long métrage	français		
1289	Jeanne	Pope	The Sea Hut - ?????	2019	Documentaire		Long métrage	autre	anglais, chinois, s.-t. chinois, s.-t. anglais	
1289	Jeanne	Pope	Chez Lise	2013	Documentaire		Long métrage	français		
1289	Jeanne	Pope	Up &amp; Down the City Road - the Main Quadrant	2009	Animation, Expérimental		Court métrage	anglais		
1289	Jeanne	Pope	Berson Boys - The Main Quadrant	2007	Documentaire		Court métrage	anglais		
1289	Jeanne	Pope	Birth of the Smoked Meat - The Main Quadrant	2006	Documentaire		Court métrage	anglais		
1289	Jeanne	Pope	Where's Stanley	2005	Documentaire		Court métrage	anglais		
1289	Jeanne	Pope	Born in Iran	2001	Documentaire, Fiction		Court métrage	autre	anglais, persan, s.-t. anglais	
1289	Jeanne	Pope	Poussière. Voyage d'un sculpteur	2001	Documentaire		Long métrage	autre	français, anglais, s.-t. français	
1419	Jeannine	Gagné	Ralentir	2019	Documentaire		Court métrage	français		
1419	Jeannine	Gagné	Yolanda	2018	Fiction	Drame	Long métrage	français		
1419	Jeannine	Gagné	Mon nouveau Monde	2016	Documentaire		Court métrage, Série	français		10
1419	Jeannine	Gagné	Turbulence à la périphérie d'une rencontre (amoureuse?)	2008	Fiction	Drame	Court métrage	français		
1419	Jeannine	Gagné	Zig Zag	2007	Docufiction		Court métrage	français		
1419	Jeannine	Gagné	Solitudes	2005	Documentaire		Court métrage	français		
1419	Jeannine	Gagné	Au fil de l'eau	2003	Fiction	Drame	Long métrage	français		
1419	Jeannine	Gagné	6 min 36 avant l'arrêt	2001	Fiction	Drame	Court métrage	français		
1419	Jeannine	Gagné	Fais semblant que tu m'aimes	2000	Fiction	Drame	Court métrage	français		
1419	Jeannine	Gagné	L'insoumise	1998	Documentaire		Long métrage	français		
1419	Jeannine	Gagné	Aube urbaine	1995	Documentaire, Film d'art / danse		Court métrage	français		
1419	Jeannine	Gagné	Bébé bonheur	1995	Documentaire		Long métrage	français		
1419	Jeannine	Gagné	Drôle de fille	1987	Documentaire		Court métrage	français		
1419	Jeannine	Gagné	Entre temps	1986	Fiction	Drame	Court métrage	français		
1205	Jennifer	Alleyn	Impetus	2018	Fiction	Drame	Long métrage	français		
1205	Jennifer	Alleyn	A few lost words	2011	Documentaire		Court métrage	français		
1205	Jennifer	Alleyn	Dix fois Dix	2011	Documentaire		Long métrage	français		
1205	Jennifer	Alleyn	L'atelier de mon père	2008	Documentaire		Long métrage	français		
1205	Jennifer	Alleyn	La vie imaginée de Jacques Monory	2006	Documentaire		Court métrage	français		
1205	Jennifer	Alleyn	Svanok (L'appel)	2005	Fiction	Drame	Court métrage	français		
1205	Jennifer	Alleyn	Les Rossy	2001	Documentaire		Court métrage	français		
6955	Jenny	Cartwright	Quels morceaux de nous la tempête a-t-elle emportés avec elle?	2021	Documentaire audio		Long métrage	français		
6955	Jenny	Cartwright	Création de richesse / Labour of Love	2021	Documentaire audio		Moyen métrage	français		
6955	Jenny	Cartwright	Je me souviens d’un temps où personne ne joggait dans ce quartier	2021	Documentaire		Long métrage	français		
6955	Jenny	Cartwright	Debouttes!	2019	Documentaire audio		Moyen métrage	français		
6955	Jenny	Cartwright	Bienvenue aux dames	2019	Documentaire audio		Court métrage	français		
6955	Jenny	Cartwright	Hortense	2019	Fiction audio	Science-fiction	Court métrage	français		
6955	Jenny	Cartwright	?????? (Le Temple)	2018	Documentaire		Court métrage	autre	Sans dialogue	
6955	Jenny	Cartwright	Trajectoires	2017	Documentaire		Moyen métrage	autre	français, anglais, bengali	
6955	Jenny	Cartwright	Golden Tuna – Montreal Sessions	2016	Documentaire		Court métrage	autre	anglais, s.-t. anglais	
6955	Jenny	Cartwright	Les chanceuses	2015	Documentaire		Court métrage	français		
6955	Jenny	Cartwright	LIKE IT	2015	Fiction, Expérimental	Drame	Court métrage	anglais		
6955	Jenny	Cartwright	Ya wooto (C'est comme ça)	2014	Documentaire		Long métrage	autre	français, mauré	
4138	Joannie	Lafrenière	Gabor	2021	Documentaire		Long métrage	français		
4138	Joannie	Lafrenière	King Lajoie	2019	Documentaire		Court métrage	français		
4138	Joannie	Lafrenière	Snowbirds	2017	Documentaire		Moyen métrage	français		
4138	Joannie	Lafrenière	La femme qui a vu l'ours	2015	Documentaire		Court métrage	français		
4138	Joannie	Lafrenière	Ferme Zéro	2013	Documentaire		Interactif	français		
4138	Joannie	Lafrenière	Des maux illisibles	2012	Documentaire, Interactif		Interactif	français		
4138	Joannie	Lafrenière	Hochelaga, mon amour	2011	Documentaire		Court métrage	français		
4138	Joannie	Lafrenière	Strangers	2011	Docufiction		Court métrage	français		
13315	Joëlle	Arseneau	En tête de ligne	2021	Documentaire		Long métrage	français		
13315	Joëlle	Arseneau	Gloria	2018	Fiction	Comédie	Court métrage	français		
13315	Joëlle	Arseneau	Ancrage	2014	Fiction	Drame	Court métrage	français		
13315	Joëlle	Arseneau	Courtepointe	2014	Documentaire		Série	français		12
13315	Joëlle	Arseneau	Les Bollés	2013	Documentaire		Court métrage	français		
13315	Joëlle	Arseneau	Héritage	2011	Documentaire		Série	français		12
13315	Joëlle	Arseneau	Jeunes et passionnés	2011	Documentaire		Série	français		12
846	Johane	Bergeron	Papa est là	2015	Documentaire		Moyen métrage	autre	français, espagnol, anglais, s.-t. français	
846	Johane	Bergeron	Montre-moi ce que tu vois de l'autre que je ne vois pas - Alexandre Da Costa	2009	Documentaire		Court métrage	français		
846	Johane	Bergeron	Montre-moi ce que tu vois de l'autre que je ne vois pas - Tania Kontoyanni	2009	Documentaire		Court métrage	français		
846	Johane	Bergeron	Montre-moi ce que tu vois de l'autre que je ne vois pas - Maria Mourani	2009	Documentaire		Court métrage	français		
846	Johane	Bergeron	Montre-moi ce que tu vois de l'autre que je ne vois pas - Feu Jean-Guy Moreau	2009	Documentaire		Court métrage	français		
846	Johane	Bergeron	Montre-moi ce que tu vois de l'autre que je ne vois pas - Roger Sinha	2009	Documentaire		Court métrage	français		
1211	Johanne	Fournier	Le temps que prennent les bateaux	2011	Documentaire		Long métrage	français		
1211	Johanne	Fournier	Cabines	2007	Documentaire		Long métrage	français		
1211	Johanne	Fournier	Poissons	2004	Documentaire		Long métrage	français		
1211	Johanne	Fournier	Larguer les amarres	1999	Documentaire		Moyen métrage	français		
1211	Johanne	Fournier	Les belles insoumises	1995	Documentaire		Court métrage	français		
1211	Johanne	Fournier	Ka Nakatakantau (Ceux qui restent)	1995	Documentaire		Long métrage	autre	montagnais, doublée en français	
1211	Johanne	Fournier	L’art de l’allaitement	1994	Documentaire		Long métrage	français		
1211	Johanne	Fournier	Eukuan ume ninan etentamat (Montagnaises de parole)	1992	Documentaire		Long métrage	français		
1211	Johanne	Fournier	Ma douce moitié	1989	Fiction	Drame	Court métrage	français		
1211	Johanne	Fournier	Le sourire d'une parfumeuse	1986	Fiction	Drame	Court métrage	français		
1211	Johanne	Fournier	C’est une bonne journée	1984	Expérimental		Court métrage	français		
1211	Johanne	Fournier	La violence ordinaire	1981	Documentaire		Court métrage	français		
1211	Johanne	Fournier	8 mars 1980… Ou des femmes sans hommes c’est comme des poissons sans bicyclettes	1980	Documentaire		Long métrage	français		
1211	Johanne	Fournier	Le théâtre en train	1978	Documentaire			français		
1211	Johanne	Fournier	Les congés maternité	1977	Documentaire			français		
1211	Johanne	Fournier	La fête des oiseaux	1976	Documentaire			français		
2664	Johanne	Prégent	Le Diable au corps	2008	Documentaire		Long métrage	français		
2664	Johanne	Prégent	Un jeu d’enfant$	2002	Documentaire		Moyen métrage	français		
2664	Johanne	Prégent	L’Île de sable	2000	Fiction	Drame	Long métrage	français		
2664	Johanne	Prégent	The Mark on the Wall	1997	Fiction	Drame	Court métrage	anglais		
2664	Johanne	Prégent	Les orphelins de Duplessis	1997	Fiction	Drame	Moyen métrage, Série	français		4
2664	Johanne	Prégent	Les Grands Procès	1995	Fiction	Drame	Moyen métrage, Série	français		4
2664	Johanne	Prégent	Scoop III	1994	Fiction	Drame	Moyen métrage, Série	français		9
2664	Johanne	Prégent	Les amoureuses	1993	Fiction	Drame	Long métrage	français		
2664	Johanne	Prégent	Les intrépides	1992	Fiction	Drame	Court métrage, Série	français		3
2664	Johanne	Prégent	Le petit cirque ordinaire	1992	Fiction	Drame	Court métrage	français		
2664	Johanne	Prégent	On a marché sur la lune	1991	Fiction	Drame	Court métrage	français		
2664	Johanne	Prégent	Blanche est la nuit	1989	Fiction	Drame	Long métrage	français		
2664	Johanne	Prégent	La peau et les os	1988	Docufiction		Long métrage	français		
19299	Joudy	Hilal	Allô Téta Allô Jedo	2020	Documentaire		Court métrage	français		
16816	Joyce	Borenstein	Lida Moser Photographer: Odyssey in Black and White	2018	Documentaire, Animation		Moyen métrage	anglais		
16816	Joyce	Borenstein	Mother's colours	2011	Fiction	Drame	Court métrage	anglais		
16816	Joyce	Borenstein	One Divided by Two: Kids and Divorce	1997	Documentaire, Animation		Moyen métrage	anglais		
16816	Joyce	Borenstein	Colours of my Father: a Portrait of Sam Borenstein	1992	Documentaire, Animation		Moyen métrage	anglais		
16816	Joyce	Borenstein	La Plante	1983	Animation			français		
16816	Joyce	Borenstein	Five Billion Years	1981	Documentaire, Animation		Court métrage	anglais		
9351	Julie	Hivon	Qu'est-ce qu'on fait ici?	2014	Fiction	Comédie	Long métrage	français		
9351	Julie	Hivon	Tromper le silence	2010	Fiction	Drame	Long métrage	français		
9351	Julie	Hivon	Crème glacée, chocolat et autres consolations	2001	Fiction	Comédie	Long métrage	français		
5698	Julie	Lambert	Un film de chasse de filles	2014	Documentaire		Long métrage	français		
1777	Julie	Perron	Carol Wainio	2014	Documentaire		Court métrage	français		
1777	Julie	Perron	Le Semeur	2013	Documentaire		Long métrage	français		
1777	Julie	Perron	Vivre avec la Terre	2013	Documentaire		Court métrage	français		
1777	Julie	Perron	Henri Labonté, homme et martyr	2013	Fiction	Drame	Court métrage	français		
1777	Julie	Perron	Retour en Amérique	2008	Documentaire		Court métrage	français		
1777	Julie	Perron	Pierre Gauvin, un moine moderne	2007	Documentaire		Moyen métrage	français		
1777	Julie	Perron	Lucie de tous les temps	2003	Documentaire		Long métrage	français		
1777	Julie	Perron	Mai en décembre: Godard en Abitibi	2000	Documentaire		Court métrage	français		
9371	Juliette	Guerin	On verra ça en post-prod	2017	Fiction	Comédie	Série	français		6
9371	Juliette	Guerin	Conversation with Ziad	2016	Documentaire		Court métrage	anglais		
9129	Kalina	Bertin	Manic	2017	Documentaire		Long métrage	français		
2658	Karina	Garcia Casanova	Juanicas	2014	Documentaire		Long métrage	autre	français, espagnol, anglais, s.-t. français	
2658	Karina	Garcia Casanova	Les grands penseurs	2009	Documentaire		Court métrage	français		
1769	Karina	Goma	Casques roses	2016	Documentaire		Moyen métrage	français		
1769	Karina	Goma	Ligne ouverte	2008	Documentaire		Long métrage	français		
1769	Karina	Goma	Un coin du ciel	2007	Documentaire		Long métrage	français		
1769	Karina	Goma	Todo incluido (Tout inclus)	2004	Documentaire		Long métrage	français		
1769	Karina	Goma	Les justes	2002	Documentaire		Moyen métrage	français		
6852	Karina	Marceau	Les survivantes	2013	Documentaire		Moyen métrage, Long métrage	français		
6852	Karina	Marceau	Filles de jardiniers	2007	Documentaire		Long métrage	français		
4116	Katerine	Giguère	Le monde d'Adrien	2013	Documentaire		Court métrage	français		
4116	Katerine	Giguère	L'Île aux fleurs	2005	Documentaire		Long métrage	français		
9447	Katherine	Jerkovic	Las Rutas en febrero	2018	Fiction	Drame	Long métrage	autre	Espagnol	
9447	Katherine	Jerkovic	Le gardien d'hiver	2010	Fiction	Drame	Court métrage	français		
9447	Katherine	Jerkovic	Bleui (Middle Sky)	2008	Film d'art / danse		Court métrage	français	sans dialogue	
9447	Katherine	Jerkovic	A Time to Dwell	2006	Film d'art / danse		Court métrage	français	sans dialogue	
9447	Katherine	Jerkovic	Platinium Farewell	2004	Film d'art / danse		Court métrage	français	sans dialogue	
9447	Katherine	Jerkovic	Atlas sur l'aube	2004	Fiction	Drame	Court métrage	français		
9447	Katherine	Jerkovic	Bien chez soi	2002	Film d'art / danse		Court métrage	français		
3555	Kathy	Wazana	They Were Promised the Sea	2012	Documentaire		Long métrage	anglais		
9138	Kristina	Wagenbauer	Sashinka	2017	Fiction	Drame	Long métrage	français		
9138	Kristina	Wagenbauer	Ailleurs Exactement	2014	Fiction	Drame	Court métrage	français		
9138	Kristina	Wagenbauer	Mila	2011	Fiction	Drame	Court métrage	français		
13139	Lamia	Chraibi	Voix d'Amazonie	2015	Documentaire		Moyen métrage	autre		
11602	Lawrence	Côté-Collins	Purple pourpre	2017	Fiction		Court métrage	français		
11602	Lawrence	Côté-Collins	Écartée	2016	Fiction		Long métrage	français		
11602	Lawrence	Côté-Collins	Un exemple de succès	2012	Fiction	Comédie	Court métrage	français		
11602	Lawrence	Côté-Collins	Score	2011	Fiction	Comédie	Court métrage	français		
11602	Lawrence	Côté-Collins	Geisha Québec	2011	Fiction	Comédie	Court métrage	français		
11602	Lawrence	Côté-Collins	Fuck That	2010	Documentaire		Court métrage	français		
11602	Lawrence	Côté-Collins	Crudités	2009	Fiction	Comédie	Court métrage	français		
11602	Lawrence	Côté-Collins	Pas de pain pas de gain	2009	Fiction	Comédie	Court métrage	français		
4128	Léa	Pool	Et au pire on se mariera	2017	Fiction	Drame	Long métrage	français		
4128	Léa	Pool	La Passion d'Augustine	2015	Fiction	Drame	Long métrage	français		
4128	Léa	Pool	L'industrie du Ruban rose	2011	Documentaire		Long métrage	français		
4128	Léa	Pool	La Dernière fugue	2010	Fiction	Drame	Long métrage	français		
4128	Léa	Pool	Maman est chez le coiffeur	2008	Fiction	Drame	Long métrage	français		
4128	Léa	Pool	Hidden Lives	2007	Documentaire		Série	anglais		
4128	Léa	Pool	The Blue Butterfly	2002	Fiction	Drame	Long métrage	anglais		
4128	Léa	Pool	Lost and Delirious	2001	Fiction	Drame	Long métrage	français		
4128	Léa	Pool	Emporte-moi	1999	Fiction	Drame	Long métrage	français		
4128	Léa	Pool	Gabrielle Roy	1998	Documentaire		Long métrage	français		
4128	Léa	Pool	A corps perdu	1998	Fiction	Drame	Long métrage	français		
4128	Léa	Pool	Woman: A True Story	1995	Documentaire		Série	français		
4128	Léa	Pool	Mouvements du désir	1994	Fiction	Drame	Long métrage	français		
4128	Léa	Pool	Montréal vu par... Six variation sur un thème	1992	Fiction	Drame	Long métrage	français		
4128	Léa	Pool	La Demoiselle sauvage	1991	Fiction	Drame	Long métrage	français		
4128	Léa	Pool	Hotel Chronicles	1990	Documentaire		Long métrage	français		
4128	Léa	Pool	Anne Trister 	1986	Fiction	Drame	Long métrage	français		
4128	Léa	Pool	La Femme de l'hôtel 	1984	Fiction	Drame	Long métrage	autre	français, s.-t. anglais	
4128	Léa	Pool	Strass Café	1980	Fiction		Long métrage	français		
4128	Léa	Pool	Laurent Lamerre, portier	1978	Documentaire		Court métrage	français		
17420	Leila	Khalilzadeh	A Model Employee	2019	Fiction	Science-fiction	Court métrage	anglais		
17420	Leila	Khalilzadeh	Nazdik be Marg (Near to Death)	2016	Documentaire, Animation		Court métrage	autre	Persan	
17420	Leila	Khalilzadeh	Mahiye sorkh shodeh (The Fried Fish)	2014	Animation		Court métrage	autre	Persan	
17420	Leila	Khalilzadeh	Meel va Namad (Meels & Felt)	2014	Documentaire		Court métrage	autre		
17420	Leila	Khalilzadeh	Yek Nafar Mibafad (Someone Is Weaving)	2014	Documentaire		Court métrage	autre		
17420	Leila	Khalilzadeh	Baghe Hezar Dokhtaroon (The Garden of a Thousand Girls)	2013	Animation		Court métrage	autre	Persan	
6950	Liane	Simard	Il était 6 fois	2016	Documentaire		Long métrage	français		
22297	Lili	Labelle	Cinq octobre	2022	Documentaire		Court métrage	français		
22297	Lili	Labelle	Imagine	2021	Documentaire		Court métrage	français		
2663	Lisa	Sfriso	Laissez-nous respirer	2015	Docufiction		Court métrage	français		
2663	Lisa	Sfriso	À Contre-courant	2013	Documentaire		Long métrage	français		
2663	Lisa	Sfriso	Julie Hivon par Lisa Sfriso	2012	Documentaire		Court métrage	français		
2663	Lisa	Sfriso	Catherine Hébert vue par Lisa Sfriso	2009	Documentaire		Court métrage	français		
2663	Lisa	Sfriso	Le planteur déplanté	2008	Fiction	Drame	Court métrage	français		
2663	Lisa	Sfriso	Ondulazioni dell’anima	2006	Documentaire		Court métrage	français		
2663	Lisa	Sfriso	Un État sous influence	2006	Documentaire		Court métrage	français		
2663	Lisa	Sfriso	L’heure du thé	2006	Fiction	Drame	Court métrage	français		
2663	Lisa	Sfriso	Les adieux	2005	Fiction	Drame	Court métrage	français		
2663	Lisa	Sfriso	Les années papillon	2004	Fiction	Drame	Court métrage	français		
2663	Lisa	Sfriso	La première nuit	2003	Fiction	Drame	Court métrage	français		
2663	Lisa	Sfriso	La stratégie des maringouins	2001	Documentaire		Long métrage	français		
2663	Lisa	Sfriso	À mots découverts	2000	Documentaire		Court métrage	français		
2663	Lisa	Sfriso	La Casa del Nonno (La maison du grand-père)	1999	Film d'art / danse		Court métrage	français		
2663	Lisa	Sfriso	La passion en huit temps	1999	Documentaire		Court métrage	français		
1445	Lise	Bonenfant	Vigilance	2010	Documentaire		Court métrage	français		
1445	Lise	Bonenfant	Comme une vraie maison	2009	Documentaire		Court métrage	français		
1445	Lise	Bonenfant	Patience… Le temps	2009	Documentaire		Court métrage	français		
1445	Lise	Bonenfant	L’errance invisible	2008	Documentaire		Moyen métrage	français		
1445	Lise	Bonenfant	Palais Montcalm lieu de mémoire et d’avenir	2007	Documentaire		Moyen métrage	français		
1445	Lise	Bonenfant	Lise la bienheureuse	2006	Documentaire		Court métrage	français		
1445	Lise	Bonenfant	Guillaume, Vanessa et les autres…	2004	Documentaire		Court métrage	français		
1445	Lise	Bonenfant	Sans voix sans visage	2004	Documentaire		Court métrage	français		
1445	Lise	Bonenfant	Quand sonne la récréation	2003	Documentaire		Court métrage	français		
1445	Lise	Bonenfant	L’avenir des québécoises: des enjeux à préciser	2002	Documentaire		Court métrage	français		
1445	Lise	Bonenfant	Sous la peur	2002				autre	français, s.-t. anglais	
1445	Lise	Bonenfant	De l’ombre à la lumière	2000	Documentaire		Moyen métrage	français		
1445	Lise	Bonenfant	Bas les pattes	1998	Documentaire		Court métrage	français		
1445	Lise	Bonenfant	Aimons-nous quand même	1996	Documentaire		Court métrage	français		
1445	Lise	Bonenfant	Elles dansent... Avec la vie	1995	Documentaire, Film d'art / danse		Court métrage	français		
1445	Lise	Bonenfant	Toujours vivantes	1992	Documentaire, Fiction	Drame	Court métrage	français		
1445	Lise	Bonenfant	Sans cesse tel un fleuve	1992	Documentaire		Court métrage	français		
1445	Lise	Bonenfant	La chaîne de vie	1991	Docufiction		Court métrage	français		
1445	Lise	Bonenfant	Le SIDA au féminin	1990	Documentaire		Moyen métrage	français		
1445	Lise	Bonenfant	Comme une tempête	1990	Film d'art / danse		Court métrage	français		
1445	Lise	Bonenfant	S.O.S : MTS	1987	Documentaire		Moyen métrage	français		
1445	Lise	Bonenfant	Amours usagés	1981	Documentaire		Court métrage	français		
1445	Lise	Bonenfant	Clara, d'amour et de révolte	1979	Documentaire		Moyen métrage	français		
1265	Lisette	Marcotte	Le dernier Nataq	2019	Documentaire		Long métrage	français		
1265	Lisette	Marcotte	Sylvie Bernier - Le jour où je n'ai pas pu plonger	2018	Documentaire		Moyen métrage	français		
1265	Lisette	Marcotte	Mordus de course	2015	Documentaire		Moyen métrage, Série	français		10
1265	Lisette	Marcotte	Les Grecs	2015	Documentaire		Moyen métrage	français		
1265	Lisette	Marcotte	De père en fils	2014	Documentaire		Court métrage	français		10
1265	Lisette	Marcotte	Golden Nugget	2013	Docufiction		Court métrage	français		
1265	Lisette	Marcotte	Moyen âge, Québec	2013	Documentaire		Moyen métrage	français		9
1265	Lisette	Marcotte	Papa a raison	2012	Documentaire		Moyen métrage, Série	français		3
1265	Lisette	Marcotte	La reine du foyer	2011	Documentaire		Moyen métrage, Série	français		3
1265	Lisette	Marcotte	Joanna Comtois: l'espoir d'une petite fille extraordinaire	2011	Documentaire		Moyen métrage	français		
1265	Lisette	Marcotte	Destination cauchemar	2010	Docufiction		Moyen métrage, Série	français		5
1265	Lisette	Marcotte	Un mal pour un bien	2010	Documentaire		Moyen métrage, Série	français		5
1265	Lisette	Marcotte	Minuit moins une!	2009	Docufiction		Long métrage	français		
1265	Lisette	Marcotte	Terres d'échanges	2009	Documentaire		Court métrage, Série	français		3
1265	Lisette	Marcotte	Trisomie 21 - Le Défi Pérou	2008	Documentaire		Long métrage	français		
1265	Lisette	Marcotte	J'y suis, j'y reste	2008	Documentaire		Court métrage, Série	français		13
1265	Lisette	Marcotte	8 femmes à l'aventure	2007	Documentaire		Moyen métrage, Série	français		8
